Hombre,37,5590
Hombre,25,8000
Hombre,19,5160
Mujer,28,10000
Mujer,50,9200
Mujer,51,3870
Hombre,31,3870
Hombre,33,5160
Mujer,41,2150
Hombre,51,12900
Hombre,27,7310
Mujer,34,4300
Mujer,35,10000
Hombre,50,10750
Hombre,30,7740
Mujer,63,13000
Hombre,40,7200
Hombre,44,2580
Hombre,36,9030
Mujer,43,4300
Hombre,51,8600
Mujer,24,4300
Mujer,78,6450
Mujer,40,8200
Mujer,62,3870
Hombre,65,3000
Hombre,33,6450
Mujer,29,15000
Hombre,26,12000
Hombre,55,6000
Hombre,35,10000
Hombre,44,30000
Hombre,40,5160
Mujer,44,4300
Mujer,56,12900
Hombre,52,1548
Hombre,26,7740
Mujer,43,9460
Hombre,38,4500
Hombre,53,11350
Hombre,34,14190
Hombre,45,1667
Mujer,32,4300
Hombre,55,1935
Mujer,35,3870
Hombre,57,4300
Hombre,45,2150
Mujer,47,7740
Mujer,23,7000
Hombre,37,1505
Hombre,27,8600
Mujer,18,3010
Mujer,20,5160
Hombre,34,4300
Mujer,37,10600
Hombre,47,18000
Mujer,45,3600
Mujer,52,5590
Hombre,21,7800
Mujer,36,5160
Mujer,36,2580
Hombre,52,6020
Mujer,31,2150
Hombre,27,5160
Mujer,48,3870
Mujer,21,7740
Hombre,50,10320
Hombre,24,6020
Hombre,29,12000
Mujer,40,20000
Mujer,57,2580
Mujer,58,3225
Mujer,36,5676
Mujer,39,12000
Hombre,38,6450
Hombre,35,12000
Hombre,31,8600
Mujer,24,7740
Hombre,40,19000
Mujer,26,8600
Hombre,30,4300
Mujer,34,3000
Hombre,32,10000
Mujer,32,8170
Hombre,46,12040
Mujer,45,20000
Mujer,46,6450
Hombre,51,4300
Mujer,36,8000
Mujer,47,1500
Hombre,69,1978
Hombre,47,2580
Hombre,26,4300
Mujer,51,7310
Hombre,29,8600
Hombre,57,1250
Mujer,67,2580
Hombre,59,4300
Hombre,67,3870
Hombre,36,7310
Mujer,26,8000
Mujer,22,2400
Mujer,60,1290
Mujer,31,5160
Mujer,22,3440
Mujer,31,6020
Hombre,74,5160
Mujer,21,5160
Hombre,44,7310
Mujer,44,10000
Hombre,17,1935
Hombre,30,4730
Mujer,56,20000
Hombre,51,8600
Mujer,52,4300
Mujer,19,3440
Mujer,23,3870
Hombre,30,5160
Mujer,19,2150
Hombre,33,8600
Hombre,28,8600
Hombre,45,2150
Mujer,34,8000
Mujer,32,3000
Hombre,44,8000
Hombre,20,3000
Mujer,32,12900
Mujer,45,15000
Hombre,46,12000
Hombre,57,5590
Mujer,36,12900
Hombre,20,5590
Hombre,27,5160
Hombre,60,8600
Hombre,18,3870
Hombre,25,3010
Hombre,25,4300
Hombre,50,10750
Hombre,32,8600
Hombre,64,3000
Mujer,65,3440
Mujer,18,3440
Hombre,28,4730
Hombre,49,7000
Hombre,54,4300
Hombre,45,10000
Mujer,49,6450
Hombre,47,10750
Hombre,24,14000
Hombre,39,8600
Mujer,29,1000
Hombre,37,4600
Hombre,53,30000
Hombre,41,6020
Hombre,40,5160
Hombre,45,14000
Hombre,14,5160
Hombre,51,7740
Hombre,35,8600
Mujer,32,1290
Hombre,27,4300
Hombre,41,4300
Mujer,46,4085
Mujer,67,3870
Hombre,52,1505
Hombre,45,6450
Hombre,66,1290
Hombre,27,3000
Hombre,68,18000
Mujer,22,5805
Mujer,39,6880
Mujer,18,3870
Hombre,28,15050
Hombre,34,1600
Mujer,21,7138
Hombre,53,4300
Hombre,37,8000
Hombre,56,11180
Hombre,31,8600
Hombre,22,4300
Hombre,56,4300
Hombre,45,2500
Mujer,44,1720
Hombre,25,2580
Mujer,18,3225
Hombre,46,8858
Hombre,68,6450
Mujer,29,5160
Hombre,39,4300
Hombre,25,3440
Hombre,32,8600
Hombre,18,5160
Hombre,36,21500
Hombre,20,3225
Hombre,54,8000
Hombre,21,6880
Mujer,25,4300
Hombre,24,5160
Hombre,39,9030
Hombre,32,24000
Mujer,22,6450
Hombre,29,3870
Hombre,21,8600
Hombre,56,4800
Hombre,50,12000
Mujer,31,8000
Mujer,57,2150
Hombre,26,6450
Mujer,45,6450
Mujer,57,3010
Hombre,45,12900
Mujer,55,2150
Mujer,45,7740
Mujer,55,5000
Hombre,27,3960
Hombre,38,12000
Hombre,84,3000
Mujer,48,10000
Mujer,39,18000
Mujer,35,1290
Hombre,36,19000
Hombre,65,6450
Hombre,23,12040
Hombre,36,3000
Mujer,32,6450
Mujer,38,3440
Hombre,26,3440
Hombre,66,2150
Hombre,30,6000
Hombre,34,7000
Hombre,31,6000
Mujer,40,10000
Hombre,30,4500
Hombre,25,3870
Hombre,50,4300
Mujer,34,3440
Hombre,65,8600
Mujer,51,2150
Hombre,63,50000
Mujer,56,1720
Hombre,42,5160
Mujer,21,4000
Hombre,53,5590
Hombre,54,9000
Mujer,28,6450
Mujer,25,2150
Hombre,45,12900
Mujer,26,3600
Mujer,19,2400
Mujer,36,1075
Mujer,57,12000
Hombre,46,20000
Hombre,20,9000
Mujer,46,2580
Mujer,59,1290
Hombre,47,7740
Mujer,51,2800
Hombre,39,6450
Mujer,27,6450
Hombre,34,12000
Mujer,59,4300
Hombre,56,21000
Mujer,47,8000
Hombre,47,8600
Hombre,63,7740
Hombre,41,50000
Mujer,72,2150
Mujer,49,3096
Hombre,47,10750
Mujer,22,3600
Hombre,49,5160
Mujer,20,6450
Hombre,48,24000
Mujer,25,11000
Hombre,23,7740
Hombre,49,10000
Hombre,40,6020
Hombre,20,5590
Hombre,34,3225
Hombre,56,1720
Mujer,46,2580
Hombre,15,4300
Hombre,49,10750
Hombre,64,12000
Hombre,31,6000
Hombre,20,5160
Hombre,49,7525
Mujer,17,5160
Hombre,40,5600
Mujer,30,10000
Hombre,56,8000
Mujer,59,3440
Mujer,45,1935
Hombre,46,7525
Hombre,30,6000
Hombre,36,1500
Hombre,52,8000
Mujer,60,4945
Hombre,16,2408
Mujer,57,2150
Hombre,40,6450
Hombre,57,7600
Hombre,19,8000
Hombre,50,25000
Mujer,25,3440
Hombre,42,16000
Hombre,38,8600
Mujer,51,5590
Hombre,29,6450
Hombre,31,12900
Hombre,31,12000
Hombre,39,6450
Mujer,37,1505
Mujer,48,4300
Hombre,27,10000
Mujer,49,14000
Mujer,46,10320
Hombre,17,5160
Hombre,23,9460
Hombre,17,5160
Hombre,24,6000
Mujer,44,11000
Hombre,56,4300
Mujer,61,5160
Hombre,22,4300
Mujer,32,4300
Mujer,51,12000
Mujer,46,6450
Mujer,44,6450
Hombre,48,3600
Hombre,25,4085
Hombre,38,5956
Hombre,67,2500
Mujer,46,2000
Mujer,56,3600
Hombre,64,2150
Hombre,32,5160
Hombre,29,5590
Hombre,21,5160
Hombre,19,3440
Hombre,31,8000
Hombre,27,3440
Mujer,37,4300
Mujer,72,1500
Mujer,53,8000
Mujer,63,2150
Mujer,63,2580
Hombre,35,5160
Hombre,65,3440
Mujer,19,1290
Mujer,49,5160
Hombre,20,7310
Hombre,16,1505
Hombre,17,4300
Hombre,33,7740
Hombre,37,5590
Mujer,35,8000
Hombre,28,10000
Hombre,44,6450
Mujer,70,3010
Hombre,35,23000
Hombre,20,1032
Hombre,50,10750
Mujer,31,4000
Hombre,48,8600
Mujer,26,10000
Hombre,56,30000
Hombre,21,6000
Mujer,24,9000
Hombre,55,4300
Hombre,39,8170
Mujer,38,12900
Mujer,64,6020
Hombre,65,5160
Hombre,28,7300
Hombre,28,8600
Hombre,29,5590
Hombre,43,25000
Hombre,55,12900
Mujer,20,4300
Hombre,21,5590
Hombre,59,3000
Mujer,27,5160
Mujer,15,1720
Hombre,79,1505
Mujer,50,3870
Mujer,25,3655
Hombre,61,5590
Mujer,34,12000
Hombre,47,10750
Hombre,51,5160
Mujer,47,10000
Hombre,20,5160
Hombre,62,3440
Hombre,26,6450
Hombre,44,17200
Mujer,36,5160
Mujer,57,4300
Hombre,44,10750
Mujer,50,25800
Hombre,25,5160
Mujer,45,1290
Hombre,30,9000
Mujer,21,2580
Hombre,71,3333
Hombre,26,6200
Mujer,44,7600
Mujer,23,4300
Hombre,33,6450
Hombre,23,7740
Hombre,38,8600
Mujer,49,1032
Hombre,37,7310
Hombre,50,6450
Hombre,29,8170
Mujer,62,3870
Mujer,28,3200
Hombre,55,1935
Hombre,71,1720
Hombre,25,7310
Hombre,19,2494
Mujer,53,7310
Hombre,30,6450
Hombre,23,3870
Hombre,23,12000
Hombre,45,5590
Hombre,48,6000
Mujer,31,5160
Hombre,22,8600
Mujer,45,2150
Hombre,25,8600
Hombre,54,2150
Mujer,55,24000
Hombre,54,6880
Mujer,43,14000
Hombre,36,3870
Hombre,50,6020
Hombre,75,2580
Hombre,73,6450
Hombre,32,4300
Hombre,64,1935
Hombre,51,9030
Hombre,34,10750
Mujer,72,3600
Mujer,45,1032
Mujer,30,2150
Mujer,41,2000
Hombre,27,4300
Mujer,39,3440
Hombre,47,4300
Hombre,33,25800
Mujer,47,10000
Mujer,46,10750
Hombre,58,4300
Mujer,50,2580
Mujer,19,3600
Hombre,22,17200
Hombre,31,14000
Hombre,48,7740
Mujer,19,2795
Hombre,33,12900
Hombre,17,3010
Mujer,31,6450
Hombre,62,4300
Mujer,17,4730
Hombre,25,3440
Hombre,29,12900
Hombre,42,2580
Mujer,54,12900
Mujer,48,12000
Hombre,25,7740
Mujer,45,7800
Hombre,44,10750
Hombre,24,4300
Hombre,33,10750
Hombre,37,5160
Hombre,60,36000
Mujer,24,3870
Mujer,43,4400
Mujer,23,5590
Hombre,59,4515
Mujer,44,2580
Hombre,78,5830
Mujer,46,1500
Hombre,26,8000
Hombre,28,1290
Mujer,27,4000
Hombre,33,3440
Mujer,48,5160
Hombre,57,1000
Mujer,53,12000
Mujer,32,20000
Hombre,67,9463
Hombre,43,8400
Hombre,22,5160
Hombre,61,3354
Mujer,33,14000
Hombre,89,1290
Hombre,37,5590
Hombre,33,6880
Hombre,21,5000
Hombre,43,6450
Mujer,35,7000
Mujer,25,15000
Hombre,62,3440
Hombre,66,4333
Hombre,52,16000
Hombre,37,8000
Hombre,35,1290
Mujer,18,5160
Hombre,45,8600
Hombre,27,2322
Mujer,48,17000
Hombre,44,9200
Hombre,23,5590
Hombre,56,2322
Mujer,53,8600
Hombre,68,5590
Mujer,43,7740
Mujer,61,14000
Mujer,50,5160
Hombre,51,1250
Hombre,39,6966
Hombre,37,5375
Mujer,46,15000
Hombre,66,8000
Hombre,23,7740
Mujer,42,6020
Mujer,37,6450
Mujer,47,4300
Hombre,20,8600
Hombre,53,5160
Hombre,63,8600
Mujer,38,3000
Hombre,44,12900
Mujer,24,3010
Hombre,54,4730
Hombre,30,8000
Mujer,23,5160
Hombre,52,6450
Mujer,69,3000
Hombre,34,9030
Mujer,43,7500
Mujer,45,8000
Mujer,38,8600
Hombre,35,50000
Hombre,20,10750
Hombre,18,4000
Mujer,49,11080
Hombre,39,6450
Hombre,57,4600
Mujer,40,4300
Mujer,32,5590
Mujer,44,18000
Mujer,37,1075
Hombre,27,17200
Mujer,40,3440
Hombre,53,15000
Mujer,34,6020
Mujer,19,5160
Mujer,31,2000
Mujer,40,4300
Hombre,46,10000
Hombre,56,6880
Hombre,54,5160
Mujer,38,3225
Hombre,53,6450
Mujer,26,5934
Mujer,51,5590
Hombre,27,10000
Mujer,49,1290
Hombre,53,6000
Mujer,30,11000
Hombre,44,8000
Hombre,55,6450
Hombre,26,6880
Hombre,51,10000
Hombre,57,4800
Hombre,45,12000
Hombre,59,2580
Hombre,33,8600
Mujer,23,25000
Hombre,31,5160
Hombre,43,2400
Hombre,19,5160
Mujer,57,2580
Hombre,43,5160
Mujer,33,17200
Mujer,32,2580
Mujer,36,2580
Mujer,22,9021
Hombre,26,7740
Mujer,59,1075
Mujer,45,1290
Hombre,29,10750
Hombre,30,3870
Hombre,29,6450
Hombre,30,8600
Mujer,58,1290
Mujer,60,3440
Hombre,19,3600
Hombre,55,9000
Hombre,41,21500
Hombre,19,5590
Hombre,27,7740
Mujer,44,5160
Mujer,55,2580
Mujer,47,4000
Mujer,61,3000
Hombre,56,10000
Hombre,26,4300
Mujer,38,5160
Hombre,22,12951
Mujer,48,2150
Mujer,33,2150
Mujer,30,10000
Hombre,54,4085
Mujer,31,2150
Hombre,29,8600
Mujer,67,8600
Hombre,76,2400
Hombre,29,4000
Mujer,33,12040
Hombre,32,16000
Hombre,46,4000
Hombre,37,20000
Hombre,37,4300
Hombre,47,12900
Hombre,49,7740
Hombre,25,4500
Hombre,59,3440
Mujer,63,3870
Mujer,47,12000
Hombre,32,12900
Hombre,40,8600
Mujer,24,7600
Mujer,37,2150
Mujer,33,6880
Hombre,40,3440
Mujer,32,5160
Hombre,32,4000
Hombre,29,17200
Hombre,36,5160
Hombre,26,6450
Hombre,30,5160
Mujer,27,4085
Mujer,18,5590
Mujer,34,5160
Hombre,50,8000
Hombre,19,6450
Hombre,65,3010
Hombre,29,12900
Hombre,26,5160
Mujer,38,2580
Hombre,16,3870
Hombre,82,6000
Hombre,47,5160
Hombre,21,7310
Hombre,42,9460
Mujer,26,3870
Mujer,66,2580
Mujer,15,4500
Hombre,24,5160
Mujer,35,6880
Mujer,32,6000
Hombre,58,10000
Hombre,22,5160
Hombre,37,5160
Mujer,35,5160
Mujer,32,6480
Hombre,23,6000
Mujer,42,8600
Mujer,28,8000
Hombre,18,3096
Mujer,52,4800
Mujer,46,2580
Mujer,42,2000
Mujer,20,5160
Mujer,45,8600
Mujer,57,9030
Mujer,29,5000
Mujer,26,10000
Mujer,31,10000
Mujer,70,4300
Hombre,24,9000
Hombre,66,6450
Hombre,22,4730
Hombre,25,21500
Hombre,43,3870
Hombre,40,12000
Hombre,39,25000
Mujer,52,5160
Hombre,54,10750
Mujer,22,2150
Hombre,21,5160
Hombre,24,6450
Hombre,64,2580
Hombre,14,2580
Hombre,42,15000
Hombre,32,10400
Mujer,33,3870
Hombre,39,12900
Mujer,60,3600
Hombre,33,7740
Hombre,42,11000
Mujer,44,15400
Mujer,37,5160
Mujer,56,6771
Hombre,32,12040
Mujer,42,7740
Hombre,34,21500
Hombre,34,10750
Hombre,27,4300
Hombre,54,6450
Hombre,41,10750
Mujer,43,4300
Hombre,44,8600
Hombre,41,20000
Hombre,46,1290
Hombre,36,21500
Hombre,23,8600
Mujer,34,8000
Hombre,34,5590
Hombre,45,3440
Hombre,58,5000
Hombre,53,8600
Mujer,32,3000
Hombre,31,4800
Hombre,40,5760
Hombre,36,6665
Mujer,65,12000
Hombre,38,1935
Mujer,22,3225
Hombre,31,8600
Hombre,47,5600
Hombre,66,6250
Hombre,59,50000
Hombre,54,3870
Hombre,73,5000
Mujer,42,5590
Hombre,25,5590
Hombre,17,3440
Hombre,24,34400
Hombre,23,7740
Hombre,43,3870
Hombre,54,7095
Mujer,46,11000
Hombre,36,8600
Hombre,29,6450
Mujer,32,8600
Mujer,17,2709
Mujer,44,15000
Mujer,48,3010
Mujer,41,5805
Hombre,36,7740
Mujer,31,9000
Hombre,20,8600
Mujer,74,3440
Hombre,51,6450
Hombre,31,8600
Hombre,63,6000
Mujer,13,1290
Mujer,34,4800
Hombre,54,3121
Mujer,49,2150
Mujer,45,2193
Hombre,25,6800
Hombre,54,8600
Hombre,46,4300
Mujer,25,3870
Hombre,54,5160
Mujer,49,6450
Hombre,50,3870
Hombre,35,6000
Hombre,32,6020
Mujer,32,2400
Mujer,48,5160
Hombre,40,6450
Mujer,32,12000
Mujer,38,10750
Hombre,52,5160
Hombre,42,8600
Hombre,22,5160
Mujer,27,5375
Hombre,39,4945
Hombre,21,6450
Mujer,52,3225
Hombre,18,3870
Mujer,30,6450
Mujer,51,10750
Mujer,51,1290
Hombre,45,6450
Hombre,23,6450
Hombre,44,4300
Mujer,18,6450
Mujer,27,4300
Mujer,27,3870
Mujer,45,16125
Hombre,43,11610
Mujer,21,3440
Hombre,30,6450
Mujer,41,2580
Hombre,39,15050
Hombre,33,4300
Hombre,24,6880
Hombre,55,8000
Mujer,29,3870
Hombre,63,3096
Mujer,43,2580
Mujer,38,4300
Hombre,69,1720
Mujer,60,7500
Hombre,56,8000
Hombre,21,4300
Hombre,24,8600
Hombre,38,6665
Mujer,44,2580
Hombre,43,3870
Hombre,20,5160
Mujer,20,6450
Mujer,62,6450
Hombre,39,10000
Hombre,22,8600
Hombre,50,17200
Hombre,51,40000
Hombre,24,20000
Mujer,38,3000
Hombre,26,7740
Mujer,35,10000
Hombre,65,7740
Mujer,46,16000
Hombre,64,20000
Hombre,48,9600
Hombre,30,8010
Hombre,36,14000
Hombre,54,4000
Mujer,49,4773
Hombre,18,5160
Mujer,27,3354
Mujer,67,3000
Hombre,49,6450
Mujer,49,6450
Mujer,53,10000
Mujer,40,5160
Hombre,17,5160
Hombre,25,8000
Hombre,24,5160
Mujer,24,3225
Hombre,46,4300
Mujer,44,2580
Hombre,49,5160
Hombre,17,3870
Hombre,45,6850
Hombre,30,7740
Hombre,32,10320
Mujer,49,3440
Mujer,31,4300
Mujer,36,5160
Hombre,51,9200
Mujer,52,5160
Hombre,23,3225
Mujer,55,2580
Mujer,37,2795
Hombre,14,8600
Hombre,60,12900
Mujer,38,9600
Mujer,18,6000
Hombre,31,11610
Mujer,38,12900
Mujer,52,3225
Hombre,36,12900
Hombre,42,7740
Mujer,63,4300
Hombre,43,5375
Mujer,59,5160
Mujer,30,7310
Hombre,36,6000
Hombre,39,7740
Hombre,28,3010
Hombre,60,3010
Hombre,49,3440
Hombre,26,3870
Hombre,60,12000
Mujer,19,1720
Mujer,60,1290
Hombre,21,2580
Mujer,46,4000
Hombre,22,10750
Hombre,45,3400
Hombre,31,3440
Mujer,31,4730
Hombre,40,16000
Mujer,21,8000
Hombre,35,6000
Hombre,16,4300
Mujer,59,4300
Hombre,46,1935
Hombre,42,5590
Mujer,48,9600
Hombre,24,4300
Hombre,60,3870
Mujer,17,2150
Hombre,49,5160
Mujer,36,10750
Mujer,36,1290
Hombre,35,15050
Mujer,61,6450
Hombre,26,6450
Hombre,48,4300
Hombre,26,10000
Hombre,49,8600
Mujer,43,12000
Hombre,26,8600
Hombre,71,2150
Mujer,49,1290
Hombre,25,5590
Hombre,34,8000
Mujer,39,3225
Hombre,49,10750
Mujer,65,3870
Hombre,34,12900
Mujer,18,3600
Hombre,32,6450
Mujer,24,10000
Mujer,46,4300
Mujer,50,10000
Mujer,68,1000
Hombre,54,4300
Hombre,60,12900
Hombre,47,9400
Hombre,47,1720
Hombre,57,5160
Mujer,42,6450
Hombre,27,5160
Hombre,26,3500
Mujer,35,6450
Mujer,32,4300
Hombre,44,6450
Mujer,38,6020
Mujer,44,3000
Mujer,27,8000
Mujer,26,1500
Hombre,30,15050
Hombre,32,6000
Hombre,26,3440
Hombre,39,4128
Hombre,49,5160
Mujer,30,8600
Hombre,33,6450
Mujer,30,7000
Mujer,24,1150
Mujer,43,8600
Mujer,54,10750
Hombre,15,5000
Mujer,53,12900
Hombre,47,8600
Hombre,25,8600
Hombre,24,1200
Mujer,26,6020
Mujer,23,5000
Mujer,38,14000
Mujer,56,10000
Hombre,68,12900
Mujer,55,5676
Mujer,57,1720
Mujer,63,3010
Hombre,55,6450
Hombre,50,9288
Mujer,22,6450
Hombre,19,3612
Hombre,32,8000
Hombre,15,4300
Hombre,42,12900
Hombre,25,12040
Mujer,36,4085
Hombre,31,10000
Hombre,64,4300
Hombre,51,5160
Hombre,57,4300
Hombre,43,10000
Hombre,64,1290
Mujer,22,6450
Hombre,38,5160
Hombre,22,5160
Hombre,57,15050
Hombre,40,4300
Hombre,32,6450
Hombre,54,6000
Mujer,22,3225
Hombre,27,11000
Hombre,35,12000
Mujer,45,8000
Mujer,98,6020
Hombre,38,5375
Hombre,22,2580
Hombre,26,5590
Mujer,44,14000
Hombre,31,3000
Hombre,46,8600
Mujer,39,4300
Hombre,44,3870
Hombre,22,1720
Mujer,36,10320
Hombre,27,12900
Mujer,43,7000
Hombre,24,6450
Hombre,45,15000
Hombre,45,8062
Mujer,39,3440
Mujer,36,13000
Hombre,25,7740
Hombre,62,4300
Hombre,67,6000
Hombre,28,10750
Hombre,23,5160
Hombre,27,4300
Hombre,45,2580
Hombre,24,5160
Hombre,47,3440
Hombre,33,3870
Mujer,41,3440
Mujer,47,2000
Mujer,32,2580
Hombre,36,5960
Hombre,31,4300
Mujer,31,2838
Hombre,41,5160
Mujer,41,6751
Mujer,42,12400
Mujer,31,2580
Hombre,19,6450
Mujer,40,3440
Hombre,20,7740
Mujer,30,12903
Hombre,40,6450
Hombre,31,5590
Hombre,76,3000
Hombre,35,5160
Mujer,61,6450
Hombre,35,8000
Hombre,30,3870
Mujer,27,4000
Hombre,23,4300
Hombre,57,10105
Hombre,47,6440
Hombre,58,5160
Hombre,31,4630
Hombre,61,3440
Hombre,32,5590
Mujer,24,12040
Hombre,47,21500
Mujer,37,4300
Hombre,40,8600
Hombre,43,2150
Mujer,27,9000
Hombre,45,9580
Hombre,21,3870
Hombre,24,5160
Mujer,53,14000
Hombre,44,15050
Hombre,56,5160
Mujer,41,5160
Hombre,43,3870
Mujer,31,9000
Hombre,60,4300
Mujer,37,2580
Mujer,40,2580
Hombre,22,6000
Mujer,33,8000
Hombre,38,2408
Hombre,43,4730
Hombre,45,14000
Hombre,60,11600
Hombre,49,5160
Hombre,78,3870
Hombre,53,12000
Mujer,62,7500
Hombre,47,7740
Mujer,45,9460
Mujer,49,4500
Mujer,25,8600
Hombre,35,12900
Mujer,37,6450
Hombre,34,8600
Hombre,25,6450
Hombre,44,5160
Hombre,28,8600
Hombre,26,6020
Mujer,29,5160
Mujer,38,6450
Mujer,43,14000
Hombre,48,3440
Hombre,30,6020
Hombre,45,3440
Hombre,24,25800
Hombre,57,5160
Mujer,20,4558
Hombre,21,4300
Mujer,25,3500
Hombre,39,17200
Mujer,31,4300
Mujer,35,4000
Mujer,57,4300
Hombre,43,3440
Mujer,41,3870
Hombre,19,5160
Hombre,26,12900
Hombre,27,4730
Mujer,61,2150
Mujer,60,15000
Hombre,43,2150
Hombre,26,6450
Hombre,66,15050
Mujer,28,16000
Hombre,32,1600
Mujer,49,4300
Mujer,25,3000
Hombre,30,8600
Hombre,34,4300
Hombre,49,2580
Hombre,18,5200
Hombre,29,8000
Hombre,54,6020
Hombre,58,20800
Mujer,39,2150
Hombre,60,10750
Hombre,75,8333
Hombre,40,5000
Mujer,36,3440
Hombre,42,5160
Hombre,46,5160
Mujer,51,5160
Hombre,33,8600
Hombre,25,6000
Hombre,33,8000
Hombre,36,10000
Mujer,42,13000
Hombre,36,1720
Mujer,46,4800
Mujer,18,1935
Hombre,32,14000
Mujer,54,7740
Mujer,24,2150
Hombre,52,3440
Hombre,39,6450
Hombre,58,9030
Hombre,26,6850
Hombre,30,8000
Hombre,25,9460
Hombre,36,4300
Hombre,46,8170
Hombre,30,1720
Mujer,47,10000
Hombre,32,5000
Mujer,32,5160
Hombre,30,6450
Hombre,33,6450
Mujer,26,10000
Hombre,17,4300
Mujer,18,3870
Hombre,35,15000
Hombre,36,6450
Mujer,28,5160
Hombre,21,5590
Hombre,24,8500
Hombre,30,6730
Hombre,37,12900
Hombre,23,7740
Hombre,32,10000
Hombre,36,15050
Hombre,63,15000
Hombre,54,7740
Hombre,28,3870
Hombre,24,3440
Hombre,20,3870
Hombre,39,6020
Hombre,35,20000
Hombre,66,6000
Hombre,32,16125
Hombre,29,6020
Hombre,53,9000
Hombre,50,5160
Hombre,48,5160
Hombre,46,5160
Mujer,29,2150
Mujer,42,6450
Mujer,52,3600
Hombre,37,7740
Mujer,57,42000
Mujer,52,2150
Mujer,47,9000
Mujer,49,8600
Mujer,31,9000
Hombre,28,8000
Mujer,47,12900
Hombre,64,6000
Mujer,54,2000
Mujer,47,1290
Hombre,44,8600
Mujer,59,6880
Mujer,18,9000
Hombre,51,1720
Mujer,25,2150
Mujer,52,2580
Hombre,45,4300
Mujer,34,15000
Hombre,37,7740
Hombre,45,5160
Mujer,32,4300
Hombre,33,6880
Hombre,46,4730
Hombre,34,2322
Hombre,41,9890
Hombre,40,5160
Hombre,23,10750
Hombre,27,4300
Mujer,39,3655
Mujer,56,14000
Hombre,36,7740
Hombre,29,6450
Hombre,40,5160
Mujer,68,1000
Mujer,65,1935
Hombre,28,6450
Mujer,34,5160
Hombre,44,4300
Hombre,50,4300
Hombre,42,6880
Hombre,31,5590
Hombre,34,9000
Mujer,47,3300
Mujer,48,8600
Mujer,44,1720
Hombre,43,9000
Hombre,25,12900
Hombre,52,5160
Hombre,27,3870
Hombre,47,8000
Hombre,43,9500
Mujer,32,4300
Hombre,52,4300
Hombre,44,8600
Hombre,49,5160
Hombre,52,30000
Hombre,40,9030
Hombre,22,2580
Mujer,45,1935
Mujer,30,8000
Hombre,20,5160
Hombre,32,12900
Hombre,43,12900
Hombre,20,7740
Mujer,25,5160
Hombre,40,13760
Hombre,56,3870
Mujer,34,7740
Hombre,29,8000
Mujer,42,1400
Mujer,26,2150
Hombre,26,9000
Hombre,23,10750
Mujer,37,4300
Hombre,74,4300
Hombre,37,17200
Hombre,63,8000
Mujer,59,5590
Hombre,58,4000
Mujer,44,4515
Hombre,58,8170
Hombre,22,9000
Hombre,36,5160
Hombre,53,10750
Mujer,34,8000
Hombre,24,5160
Hombre,53,6020
Mujer,46,10000
Mujer,71,3000
Mujer,21,4730
Mujer,15,3010
Hombre,18,5160
Mujer,33,6450
Hombre,66,1667
Hombre,44,3870
Hombre,21,5160
Hombre,38,4500
Mujer,19,6450
Hombre,34,4300
Hombre,36,8600
Hombre,28,11800
Mujer,32,8000
Hombre,45,15000
Mujer,41,3000
Mujer,63,3010
Mujer,31,3440
Mujer,61,9000
Mujer,17,3225
Mujer,17,1290
Mujer,40,6880
Hombre,20,4515
Mujer,48,12000
Mujer,38,4000
Hombre,59,10750
Hombre,42,10750
Mujer,23,5160
Mujer,60,4300
Hombre,31,1720
Hombre,28,6000
Hombre,28,4085
Hombre,39,5160
Hombre,66,17800
Hombre,32,8600
Hombre,54,4400
Mujer,47,4730
Hombre,23,4730
Mujer,25,10000
Hombre,37,3600
Hombre,45,30000
Hombre,19,2580
Hombre,13,2580
Hombre,30,6450
Mujer,38,2580
Hombre,30,5000
Hombre,46,3870
Hombre,58,8600
Mujer,44,6450
Hombre,42,6880
Mujer,27,2580
Hombre,63,2580
Hombre,46,5160
Hombre,37,9000
Hombre,23,7000
Mujer,16,2150
Hombre,53,7740
Hombre,36,17200
Hombre,59,2250
Hombre,16,3870
Hombre,47,7740
Mujer,44,10000
Hombre,48,3870
Mujer,67,5160
Hombre,40,5160
Hombre,78,1290
Hombre,56,8600
Mujer,46,4300
Hombre,29,21500
Mujer,40,25000
Hombre,49,10750
Mujer,33,4300
Hombre,35,4300
Mujer,63,5375
Hombre,22,3600
Hombre,56,5160
Mujer,42,8600
Hombre,47,6000
Hombre,32,3354
Hombre,25,8600
Hombre,50,5200
Mujer,58,12000
Mujer,42,4300
Hombre,29,10750
Mujer,61,2500
Mujer,37,4300
Hombre,64,3096
Hombre,58,3440
Mujer,41,5160
Mujer,46,8600
Mujer,51,1500
Mujer,27,2200
Mujer,31,4000
Hombre,40,8840
Mujer,50,6450
Hombre,55,4000
Hombre,55,8600
Mujer,34,4300
Hombre,20,12900
Hombre,50,6450
Hombre,32,6000
Mujer,72,2400
Hombre,25,3000
Hombre,40,14000
Hombre,35,3440
Hombre,25,4300
Hombre,19,6450
Hombre,39,10750
Hombre,34,3225
Hombre,17,1720
Mujer,36,9200
Hombre,37,12900
Mujer,36,6450
Mujer,15,2150
Mujer,48,20000
Hombre,48,10000
Hombre,55,10320
Hombre,63,5160
Mujer,31,5800
Hombre,31,7740
Mujer,44,4300
Hombre,17,4300
Hombre,44,2580
Mujer,43,4600
